lettersIn,batchIn,wordIn,wordKnownIn,wordLengthIn,numWordsIn,resultOut,heightOut,timeOut
3,0,chamber,false,7,256,false,1,0.1
3,0,aid,true,3,256,true,3,0.15000000000000002
3,0,he,true,2,256,true,2,0.1
3,0,we,true,2,256,true,2,0.1
3,0,literally,false,9,256,false,2,0.15000000000000002
3,0,delegation,false,10,256,false,1,0.1
3,0,tax,true,3,256,true,3,0.15000000000000002
3,0,or,true,2,256,true,2,0.1
3,0,install,false,7,256,false,2,0.15000000000000002
3,0,if,true,2,256,true,2,0.1
3,0,man,true,3,256,true,3,0.15000000000000002
3,0,era,true,3,256,true,3,0.15000000000000002
3,0,toy,true,3,256,true,3,0.15000000000000002
3,0,eat,true,3,256,true,3,0.15000000000000002
3,0,sweep,false,5,256,false,1,0.1
3,0,pub,true,3,256,true,3,0.15000000000000002
3,0,run,true,3,256,true,3,0.15000000000000002
3,0,see,true,3,256,true,3,0.15000000000000002
3,0,even,false,4,256,false,1,0.1
3,0,dry,true,3,256,true,3,0.15000000000000002
3,0,choir,false,5,256,false,1,0.1
3,0,check,false,5,256,false,1,0.1
3,0,beast,false,5,256,false,2,0.15000000000000002
3,1,incidence,false,9,256,false,2,0.25
3,1,regulation,false,10,256,false,2,0.2
3,1,preserve,false,8,256,false,1,1.1500000000000001
3,1,introduce,false,9,256,false,2,0.15000000000000002
3,1,noble,false,5,256,false,2,0.15000000000000002
3,1,branch,false,6,256,false,1,0.1
3,1,use,true,3,256,true,3,0.15000000000000002
3,1,us,true,2,256,true,2,0.15000000000000002
3,1,up,true,2,256,true,2,0.1
3,1,unemployment,false,12,256,false,1,0.1
3,1,valley,false,6,256,false,2,0.15000000000000002
3,1,lady,false,4,256,false,3,0.2
3,1,tactic,false,6,256,false,2,0.2
3,1,man,true,3,256,true,3,0.15000000000000002
3,1,sea,true,3,256,true,3,0.15000000000000002
3,1,outline,false,7,256,false,3,0.2
3,1,fan,true,3,256,true,3,0.15000000000000002
3,1,goal,false,4,256,false,2,0.15000000000000002
3,1,reaction,false,8,256,false,2,0.15000000000000002
3,1,sex,true,3,256,true,3,0.15000000000000002
3,1,bye,true,3,256,true,3,0.15000000000000002
3,1,suburban,false,8,256,false,2,0.15000000000000002
3,1,fun,true,3,256,true,3,0.1
3,1,gas,true,3,256,true,3,0.1
3,1,act,true,3,256,true,3,0.1
3,1,cat,true,3,256,true,3,0.1
3,1,say,true,3,256,true,3,0.1
3,1,eat,true,3,256,true,3,0.1
3,1,probe,false,5,256,false,1,0.05
3,1,era,true,3,256,true,3,0.05
3,1,witness,false,7,256,false,3,0.1
3,1,nod,true,3,256,true,3,0.05
3,1,raw,true,3,256,true,3,0.05
3,1,agree,false,5,256,false,2,0.05
3,1,frequent,false,8,256,false,2,0.05
3,1,prey,false,4,256,false,1,0.05
3,1,listener,false,8,256,false,2,0.05
3,1,prosecute,false,9,256,false,1,0.05
3,1,sum,true,3,256,true,3,0.05
3,1,wisdom,false,6,256,false,2,0.05
3,1,issue,false,5,256,false,1,0.05
3,1,in,true,2,256,true,2,0.05
3,1,gallery,false,7,256,false,2,0.05
3,1,bus,true,3,256,true,3,0.05
3,1,out,true,3,256,true,3,0.05
3,1,try,true,3,256,true,3,0.05
3,1,sky,true,3,256,true,3,0.05
3,1,conceal,false,7,256,false,2,0.05
3,1,wet,true,3,256,true,3,0.1
3,1,sad,true,3,256,true,3,0.05
3,1,you,true,3,256,true,3,0.05
3,1,pole,false,4,256,false,2,0.05
3,1,pan,true,3,256,true,3,0.05
3,1,sudden,false,6,256,false,2,0.05
3,1,net,true,3,256,true,3,0.05
3,1,game,false,4,256,false,2,0.05
3,1,rid,true,3,256,true,3,0.05
3,1,reside,false,6,256,false,2,0.05
3,1,reproduction,false,12,256,false,2,0.05
3,1,own,true,3,256,true,3,0.05
3,1,set,true,3,256,true,3,0.05
3,1,bet,true,3,256,true,3,0.05
3,1,run,true,3,256,true,3,0.05
3,1,t,true,1,256,true,1,0.05
3,1,die,true,3,256,true,3,0.05
3,1,enthusiastic,false,12,256,false,2,0.05
3,1,responsible,false,11,256,false,2,0.05
3,1,usually,false,7,256,false,2,0.05
3,1,exception,false,9,256,false,1,0.05
3,1,if,true,2,256,true,2,0.05
3,1,let,true,3,256,true,3,0.05
3,1,injection,false,9,256,false,2,0.05
3,1,spy,true,3,256,true,3,0.05
3,1,information,false,11,256,false,2,0.05
3,1,lion,false,4,256,false,2,0.05
3,1,dog,true,3,256,true,3,0.05
3,1,period,false,6,256,false,3,0.1
3,1,largely,false,7,256,false,2,0.05
3,2,temporary,false,9,256,false,2,0.05
3,2,rid,true,3,256,true,3,0.05
3,2,use,true,3,256,true,3,0.05
3,2,saturday,false,8,256,false,2,0.05
3,2,you,true,3,256,true,3,0.05
3,2,o,true,1,256,true,1,0.05
3,2,system,false,6,256,false,1,0.05
3,2,of,true,2,256,true,2,0.05
3,2,transmission,false,12,256,false,2,0.05
3,2,dog,true,3,256,true,3,0.05
3,2,accounting,false,10,256,false,2,0.1
3,2,also,false,4,256,false,2,0.05
3,2,enter,false,5,256,false,2,0.05
3,2,pub,true,3,256,true,3,0.05
3,2,bus,true,3,256,true,3,0.05
3,2,municipal,false,9,256,false,2,0.05
3,2,convenience,false,11,256,false,2,0.05
3,2,dad,true,3,256,true,3,0.05
3,2,super,false,5,256,false,2,0.05
3,2,fare,false,4,256,false,3,0.05
3,2,pop,true,3,256,true,3,0.05
3,2,ah,true,2,256,true,2,0.05
3,2,fellow,false,6,256,false,2,0.05
3,2,big,true,3,256,true,3,0.05
3,2,architectural,false,13,256,false,2,0.05
3,2,aircraft,false,8,256,false,3,0.1
3,2,see,true,3,256,true,3,0.05
3,2,spy,true,3,256,true,3,0.05
3,2,successful,false,10,256,false,2,0.05
3,2,incredibly,false,10,256,false,2,0.05
3,2,circulate,false,9,256,false,1,0.05
3,2,but,true,3,256,true,3,0.1
3,2,pan,true,3,256,true,3,0.05
3,2,entertaining,false,12,256,false,2,0.05
3,2,chaos,false,5,256,false,1,0.05
3,2,on,true,2,256,true,2,0.05
3,2,transformation,false,14,256,false,2,0.05
3,2,bad,true,3,256,true,3,0.05
3,2,bet,true,3,256,true,3,0.05
3,2,he,true,2,256,true,2,0.05
3,2,bye,true,3,256,true,3,0.05
3,2,era,true,3,256,true,3,0.05
3,2,due,true,3,256,true,3,0.05
3,2,or,true,2,256,true,2,0.05
3,2,identify,false,8,256,false,1,0.05
3,2,eat,true,3,256,true,3,0.05
3,2,our,true,3,256,true,3,0.05
3,2,explain,false,7,256,false,1,0.05
3,2,forty,false,5,256,false,3,0.1
3,2,attendance,false,10,256,false,2,0.05
3,2,motor,false,5,256,false,2,0.05
3,2,raw,true,3,256,true,3,0.05
3,2,amid,false,4,256,false,1,0.05
3,2,release,false,7,256,false,2,0.05
3,2,sad,true,3,256,true,3,0.05
3,2,dawn,false,4,256,false,2,0.05
3,2,must,false,4,256,false,2,0.05
3,2,fascinating,false,11,256,false,2,0.05
3,2,web,true,3,256,true,3,0.05
3,2,act,true,3,256,true,3,0.05
3,2,desire,false,6,256,false,1,0.05
3,2,canal,false,5,256,false,3,0.05
3,2,excess,false,6,256,false,1,0.05
3,2,badly,false,5,256,false,3,0.05
3,2,ton,true,3,256,true,3,0.05
3,2,chart,false,5,256,false,1,0.05
3,2,disability,false,10,256,false,2,0.05
3,2,immune,false,6,256,false,1,0.05
3,2,side,false,4,256,false,2,0.05
3,2,tag,true,3,256,true,3,0.05
3,2,let,true,3,256,true,3,0.05
3,2,red,true,3,256,true,3,0.05
3,2,try,true,3,256,true,3,0.05
3,2,son,true,3,256,true,3,0.05
3,2,fun,true,3,256,true,3,0.05
3,2,net,true,3,256,true,3,0.05
3,2,cow,true,3,256,true,3,0.05
3,2,align,false,5,256,false,2,0.05
3,3,along,false,5,256,false,2,0.05
3,3,net,true,3,256,true,3,0.05
3,3,shape,false,5,256,false,2,0.05
3,3,inspire,false,7,256,false,2,0.05
3,3,of,true,2,256,true,2,0.05
3,3,globe,false,5,256,false,1,0.05
3,3,now,true,3,256,true,3,0.05
3,3,dip,true,3,256,true,3,0.05
3,3,dad,true,3,256,true,3,0.05
3,3,era,true,3,256,true,3,0.05
3,3,onto,false,4,256,false,2,0.05
3,3,notion,false,6,256,false,3,0.1
3,3,t,true,1,256,true,1,0.05
3,3,let,true,3,256,true,3,0.05
3,3,relatively,false,10,256,false,2,0.1
3,3,he,true,2,256,true,2,0.05
3,3,headache,false,8,256,false,2,0.05
3,3,us,true,2,256,true,2,0.05
3,3,jam,true,3,256,true,3,0.05
3,3,monthly,false,7,256,false,2,0.05
3,3,sheer,false,5,256,false,3,0.1
3,3,exploration,false,11,256,false,1,0.05
3,3,withdrawal,false,10,256,false,3,0.1
3,3,charge,false,6,256,false,1,0.05
3,3,set,true,3,256,true,3,0.05
3,3,we,true,2,256,true,2,0.05
3,3,sell,false,4,256,false,2,0.05
3,3,republic,false,8,256,false,2,0.05
3,3,burden,false,6,256,false,2,0.05
3,3,cat,true,3,256,true,3,0.05
3,3,own,true,3,256,true,3,0.05
3,3,broadband,false,9,256,false,1,0.05
3,3,tired,false,5,256,false,2,0.05
3,3,instead,false,7,256,false,2,0.05
3,3,toy,true,3,256,true,3,0.05
3,3,painful,false,7,256,false,2,0.05
3,3,sum,true,3,256,true,3,0.05
3,3,bee,true,3,256,true,3,0.05
3,3,ourselves,false,9,256,false,3,0.1
3,3,desire,false,6,256,false,1,0.05
3,3,devil,false,5,256,false,1,0.05
3,3,hostile,false,7,256,false,2,0.05
3,3,awareness,false,9,256,false,1,0.05
3,3,terrific,false,8,256,false,2,0.05
3,3,air,true,3,256,true,3,0.05
3,3,in,true,2,256,true,2,0.05
3,3,you,true,3,256,true,3,0.1
3,3,sky,true,3,256,true,3,0.05
3,3,fit,true,3,256,true,3,0.05
3,3,pop,true,3,256,true,3,0.05
3,3,aid,true,3,256,true,3,0.05
3,3,say,true,3,256,true,3,0.05
3,3,palm,false,4,256,false,2,0.05
3,3,use,true,3,256,true,3,0.05
3,3,bless,false,5,256,false,1,0.05
3,3,tag,true,3,256,true,3,0.05
3,3,statistic,false,9,256,false,1,0.05
3,3,pub,true,3,256,true,3,0.05
3,3,clarify,false,7,256,false,1,0.05
3,3,die,true,3,256,true,3,0.05
3,3,plea,false,4,256,false,1,0.05
3,3,casualty,false,8,256,false,2,0.05
3,3,floor,false,5,256,false,2,0.05
3,3,all,true,3,256,true,3,0.1
3,3,fan,true,3,256,true,3,0.1
3,3,duty,false,4,256,false,2,0.1
3,3,ultimately,false,10,256,false,1,0.1
3,3,pan,true,3,256,true,3,0.15000000000000002
3,3,tax,true,3,256,true,3,0.15000000000000002
3,3,see,true,3,256,true,3,0.15000000000000002
3,3,man,true,3,256,true,3,0.15000000000000002
3,3,exist,false,5,256,false,1,0.1
3,3,if,true,2,256,true,2,0.05
3,3,conclusion,false,10,256,false,2,0.05
3,3,they,false,4,256,false,3,0.1
3,3,raw,true,3,256,true,3,0.1
3,3,tropical,false,8,256,false,2,0.05
3,3,sea,true,3,256,true,3,0.05
3,4,web,true,3,256,true,3,0.05
3,4,man,true,3,256,true,3,0.05
3,4,compulsory,false,10,256,false,2,0.05
3,4,eligible,false,8,256,false,1,0.05
3,4,era,true,3,256,true,3,0.05
3,4,sum,true,3,256,true,3,0.05
3,4,around,false,6,256,false,2,0.05
3,4,on,true,2,256,true,2,0.05
3,4,wildlife,false,8,256,false,2,0.05
3,4,entirely,false,8,256,false,2,0.05
3,4,willing,false,7,256,false,2,0.05
3,4,son,true,3,256,true,3,0.05
3,4,duty,false,4,256,false,2,0.05
3,4,die,true,3,256,true,3,0.05
3,4,tax,true,3,256,true,3,0.05
3,4,bus,true,3,256,true,3,0.05
3,4,occurrence,false,10,256,false,1,0.05
3,4,honesty,false,7,256,false,2,0.1
3,4,t,true,1,256,true,1,0.05
3,4,atmosphere,false,10,256,false,2,0.05
3,4,red,true,3,256,true,3,0.05
3,4,raw,true,3,256,true,3,0.05
3,4,dressed,false,7,256,false,2,0.05
3,4,achievement,false,11,256,false,2,0.05
3,4,endeavour,false,9,256,false,3,0.1
3,4,if,true,2,256,true,2,0.05
3,4,you,true,3,256,true,3,0.05
3,4,recognize,false,9,256,false,2,0.05
3,4,sweater,false,7,256,false,1,0.05
3,4,command,false,7,256,false,2,0.05
3,4,perhaps,false,7,256,false,3,0.1
3,4,all,true,3,256,true,3,0.05
3,4,he,true,2,256,true,2,0.05
3,4,surprised,false,9,256,false,2,0.05
3,4,sir,true,3,256,true,3,0.05
3,4,generate,false,8,256,false,2,0.05
3,4,sex,true,3,256,true,3,0.05
3,4,genuine,false,7,256,false,2,0.05
3,4,hill,false,4,256,false,2,0.1
3,4,dad,true,3,256,true,3,0.05
3,4,theme,false,5,256,false,3,0.1
3,4,aggressive,false,10,256,false,2,0.05
3,4,cow,true,3,256,true,3,0.05
3,4,use,true,3,256,true,3,0.1
3,4,worse,false,5,256,false,2,0.05
3,4,sky,true,3,256,true,3,0.05
3,4,fun,true,3,256,true,3,0.05
3,4,net,true,3,256,true,3,0.05
3,4,up,true,2,256,true,2,0.05
3,4,induce,false,6,256,false,2,0.05
3,4,say,true,3,256,true,3,0.05
3,4,which,false,5,256,false,2,0.05
3,4,we,true,2,256,true,2,0.05
3,4,friendship,false,10,256,false,2,0.05
3,4,twelve,false,6,256,false,2,0.05
3,4,mate,false,4,256,false,2,0.05
3,4,rid,true,3,256,true,3,0.05
3,4,elaborate,false,9,256,false,1,0.05
3,4,bee,true,3,256,true,3,0.05
3,4,fan,true,3,256,true,3,0.05
3,4,cop,true,3,256,true,3,0.05
3,4,appear,false,6,256,false,3,0.1
3,4,prevalence,false,10,256,false,1,0.05
3,4,ambassador,false,10,256,false,1,0.05
3,4,refugee,false,7,256,false,2,0.05
3,4,pan,true,3,256,true,3,0.05
3,4,out,true,3,256,true,3,0.05
3,4,sure,false,4,256,false,2,0.05
3,4,own,true,3,256,true,3,0.05
3,4,inform,false,6,256,false,2,0.05
3,4,incident,false,8,256,false,2,0.05
3,4,see,true,3,256,true,3,0.05
3,4,dip,true,3,256,true,3,0.05
3,4,pit,true,3,256,true,3,0.05
3,4,currency,false,8,256,false,2,0.05
3,4,but,true,3,256,true,3,0.05
3,4,dry,true,3,256,true,3,0.05
3,4,empty,false,5,256,false,1,0.05
3,5,ah,true,2,256,true,2,0.05
3,5,air,true,3,256,true,3,0.05
3,5,own,true,3,256,true,3,0.05
3,5,measure,false,7,256,false,2,0.05
3,5,ride,false,4,256,false,3,0.1
3,5,toy,true,3,256,true,3,0.05
3,5,vary,false,4,256,false,2,0.05
3,5,characterize,false,12,256,false,1,0.05
3,5,terrific,false,8,256,false,2,0.05
3,5,sex,true,3,256,true,3,0.05
3,5,master,false,6,256,false,2,0.05
3,5,sad,true,3,256,true,3,0.05
3,5,pit,true,3,256,true,3,0.05
3,5,bet,true,3,256,true,3,0.05
3,5,but,true,3,256,true,3,0.05
3,5,bias,false,4,256,false,2,0.05
3,5,web,true,3,256,true,3,0.05
3,5,vicious,false,7,256,false,2,0.05
3,5,original,false,8,256,false,2,0.05
3,5,us,true,2,256,true,2,0.05
3,5,occurrence,false,10,256,false,1,0.05
3,5,annoy,false,5,256,false,2,0.05
3,5,sky,true,3,256,true,3,0.05
3,5,you,true,3,256,true,3,0.05
3,5,retired,false,7,256,false,2,0.05
3,5,stamp,false,5,256,false,1,0.05
3,5,now,true,3,256,true,3,0.05
3,5,see,true,3,256,true,3,0.05
3,5,get,true,3,256,true,3,0.05
3,5,we,true,2,256,true,2,0.05
3,5,due,true,3,256,true,3,0.05
3,5,unemployment,false,12,256,false,1,0.05
3,5,sea,true,3,256,true,3,0.05
3,5,independent,false,11,256,false,2,0.05
3,5,act,true,3,256,true,3,0.05
3,5,or,true,2,256,true,2,0.05
3,5,easily,false,6,256,false,2,0.05
3,5,election,false,8,256,false,1,0.05
3,5,pan,true,3,256,true,3,0.05
3,5,fan,true,3,256,true,3,0.05
3,5,hostage,false,7,256,false,2,0.1
3,5,fit,true,3,256,true,3,0.05
3,5,equation,false,8,256,false,1,0.05
3,5,package,false,7,256,false,2,0.05
3,5,pound,false,5,256,false,2,0.05
3,5,nod,true,3,256,true,3,0.05
3,5,son,true,3,256,true,3,0.05
3,5,sir,true,3,256,true,3,0.05
3,5,globe,false,5,256,false,1,0.05
3,5,displace,false,8,256,false,2,0.05
3,5,speculate,false,9,256,false,2,0.05
3,5,settler,false,7,256,false,3,0.1
3,5,raw,true,3,256,true,3,0.05
3,5,vulnerable,false,10,256,false,1,0.05
3,5,if,true,2,256,true,2,0.05
3,5,century,false,7,256,false,1,0.05
3,5,insufficient,false,12,256,false,2,0.05
3,5,rid,true,3,256,true,3,0.05
3,5,peasant,false,7,256,false,2,0.05
3,5,content,false,7,256,false,2,0.05
3,5,creature,false,8,256,false,2,0.05
3,5,success,false,7,256,false,2,0.05
3,5,pop,true,3,256,true,3,0.05
3,5,dad,true,3,256,true,3,0.05
3,5,dry,true,3,256,true,3,0.1
3,5,electronics,false,11,256,false,1,0.05
3,5,free,false,4,256,false,2,0.05
3,5,mainstream,false,10,256,false,2,0.05
3,5,run,true,3,256,true,3,0.05
3,5,trailer,false,7,256,false,2,0.05
3,5,aid,true,3,256,true,3,0.05
3,5,bad,true,3,256,true,3,0.05
3,5,bus,true,3,256,true,3,0.05
3,5,adverse,false,7,256,false,2,0.05
3,5,challenge,false,9,256,false,1,0.05
3,5,big,true,3,256,true,3,0.05
3,5,jam,true,3,256,true,3,0.05
3,5,villager,false,8,256,false,2,0.05
3,6,bad,true,3,256,true,3,0.05
3,6,reality,false,7,256,false,2,0.05
3,6,aesthetic,false,9,256,false,1,0.05
3,6,raw,true,3,256,true,3,0.1
3,6,try,true,3,256,true,3,0.1
3,6,complicated,false,11,256,false,2,0.1
3,6,fridge,false,6,256,false,2,0.1
3,6,on,true,2,256,true,2,0.1
3,6,sum,true,3,256,true,3,0.1
3,6,reckon,false,6,256,false,2,0.1
3,6,sometimes,false,9,256,false,2,0.05
3,6,sea,true,3,256,true,3,0.05
3,6,administer,false,10,256,false,2,0.05
3,6,unconscious,false,11,256,false,1,0.05
3,6,mask,false,4,256,false,2,0.05
3,6,identification,false,14,256,false,1,0.05
3,6,aid,true,3,256,true,3,0.05
3,6,entity,false,6,256,false,2,0.05
3,6,web,true,3,256,true,3,0.05
3,6,now,true,3,256,true,3,0.05
3,6,barrel,false,6,256,false,3,0.1
3,6,sheep,false,5,256,false,3,0.1
3,6,based,false,5,256,false,2,0.05
3,6,cue,true,3,256,true,3,0.05
3,6,o,true,1,256,true,1,0.05
3,6,political,false,9,256,false,2,0.05
3,6,man,true,3,256,true,3,0.05
3,6,of,true,2,256,true,2,0.05
3,6,ton,true,3,256,true,3,0.05
3,6,fan,true,3,256,true,3,0.05
3,6,criminal,false,8,256,false,2,0.05
3,6,tour,false,4,256,false,2,0.05
3,6,wedding,false,7,256,false,2,0.05
3,6,print,false,5,256,false,1,0.05
3,6,inflict,false,7,256,false,2,0.05
3,6,you,true,3,256,true,3,0.05
3,6,lawn,false,4,256,false,3,0.1
3,6,run,true,3,256,true,3,0.05
3,6,post,false,4,256,false,2,0.05
3,6,cow,true,3,256,true,3,0.05
3,6,rid,true,3,256,true,3,0.05
3,6,regular,false,7,256,false,2,0.05
3,6,era,true,3,256,true,3,0.05
3,6,yellow,false,6,256,false,2,0.05
3,6,receipt,false,7,256,false,2,0.05
3,6,me,true,2,256,true,2,0.05
3,6,cat,true,3,256,true,3,0.05
3,6,who,true,3,256,true,3,0.05
3,6,authority,false,9,256,false,1,0.05
3,6,sky,true,3,256,true,3,0.05
3,6,bye,true,3,256,true,3,0.05
3,6,he,true,2,256,true,2,0.05
3,6,wet,true,3,256,true,3,0.05
3,6,realm,false,5,256,false,2,0.1
3,6,spy,true,3,256,true,3,0.05
3,6,fun,true,3,256,true,3,0.05
3,6,cop,true,3,256,true,3,0.05
3,6,cognitive,false,9,256,false,2,0.05
3,6,or,true,2,256,true,2,0.05
3,6,successor,false,9,256,false,2,0.05
3,6,feather,false,7,256,false,2,0.05
3,6,lane,false,4,256,false,2,0.1
3,6,in,true,2,256,true,2,0.05
3,6,conception,false,10,256,false,2,0.1
3,6,gas,true,3,256,true,3,0.1
3,6,bee,true,3,256,true,3,0.05
3,6,black,false,5,256,false,1,0.05
3,6,cold,false,4,256,false,2,0.05
3,6,pub,true,3,256,true,3,0.05
3,6,effect,false,6,256,false,1,0.05
3,6,use,true,3,256,true,3,0.05
3,6,engagement,false,10,256,false,2,0.05
3,6,appropriately,false,13,256,false,3,0.05
3,6,rapidly,false,7,256,false,2,0.05
3,6,pan,true,3,256,true,3,0.05
3,6,disposal,false,8,256,false,2,0.05
3,6,eat,true,3,256,true,3,0.05
3,6,net,true,3,256,true,3,0.05
3,7,if,true,2,256,true,2,0.05
3,7,meet,false,4,256,false,2,0.1
3,7,unexpected,false,10,256,false,1,0.05
3,7,sad,true,3,256,true,3,0.1
3,7,sex,true,3,256,true,3,0.1
3,7,cleaning,false,8,256,false,1,0.05
3,7,harmful,false,7,256,false,2,0.1
3,7,constituency,false,12,256,false,2,0.1
3,7,sum,true,3,256,true,3,0.05
3,7,cow,true,3,256,true,3,0.05
3,7,use,true,3,256,true,3,0.05
3,7,suffering,false,9,256,false,2,0.05
3,7,you,true,3,256,true,3,0.05
3,7,encounter,false,9,256,false,2,0.05
3,7,ship,false,4,256,false,2,0.05
3,7,spy,true,3,256,true,3,0.05
3,7,used,false,4,256,false,3,0.1
3,7,drawing,false,7,256,false,2,0.05
3,7,yourself,false,8,256,false,3,0.05
3,7,die,true,3,256,true,3,0.05
3,7,dad,true,3,256,true,3,0.1
3,7,ah,true,2,256,true,2,0.05
3,7,big,true,3,256,true,3,0.05
3,7,appealing,false,9,256,false,3,0.1
3,7,sea,true,3,256,true,3,0.05
3,7,try,true,3,256,true,3,0.05
3,7,wet,true,3,256,true,3,0.05
3,7,due,true,3,256,true,3,0.05
3,7,tax,true,3,256,true,3,0.05
3,7,dog,true,3,256,true,3,0.05
3,7,verify,false,6,256,false,1,0.05
3,7,tonne,false,5,256,false,3,0.1
3,7,realize,false,7,256,false,2,0.05
3,7,upper,false,5,256,false,2,0.05
3,7,pretty,false,6,256,false,1,0.05
3,7,dawn,false,4,256,false,2,0.05
3,7,happiness,false,9,256,false,2,0.05
3,7,disadvantage,false,12,256,false,2,0.05
3,7,fun,true,3,256,true,3,0.05
3,7,conversation,false,12,256,false,2,0.05
3,7,run,true,3,256,true,3,0.1
3,7,bad,true,3,256,true,3,0.05
3,7,see,true,3,256,true,3,0.05
3,7,dry,true,3,256,true,3,0.05
3,7,stumble,false,7,256,false,1,0.05
3,7,set,true,3,256,true,3,0.05
3,7,deposit,false,7,256,false,1,0.05
3,7,extent,false,6,256,false,1,0.05
3,7,we,true,2,256,true,2,0.05
3,7,sky,true,3,256,true,3,0.05
3,7,rice,false,4,256,false,2,0.05
3,7,but,true,3,256,true,3,0.05
3,7,selection,false,9,256,false,2,0.05
3,7,spine,false,5,256,false,2,0.05
3,7,red,true,3,256,true,3,0.05
3,7,wine,false,4,256,false,3,0.1
3,7,who,true,3,256,true,3,0.05
3,7,fit,true,3,256,true,3,0.05
3,7,cat,true,3,256,true,3,0.05
3,7,frustrating,false,11,256,false,2,0.05
3,7,plane,false,5,256,false,1,0.05
3,7,indirect,false,8,256,false,2,0.1
3,7,son,true,3,256,true,3,0.05
3,7,rid,true,3,256,true,3,0.05
3,7,moderate,false,8,256,false,2,0.05
3,7,t,true,1,256,true,1,0.05
3,7,pan,true,3,256,true,3,0.05
3,7,whisper,false,7,256,false,2,0.05
3,7,delay,false,5,256,false,1,0.05
3,7,pit,true,3,256,true,3,0.05
3,7,bored,false,5,256,false,2,0.05
3,7,nod,true,3,256,true,3,0.05
3,7,gaming,false,6,256,false,2,0.05
3,7,celebrate,false,9,256,false,1,0.05
3,7,eat,true,3,256,true,3,0.05
3,7,supervisor,false,10,256,false,2,0.05
3,7,dip,true,3,256,true,3,0.05
3,7,layer,false,5,256,false,3,0.05
3,8,big,true,3,256,true,3,0.05
3,8,cope,false,4,256,false,3,0.05
3,8,but,true,3,256,true,3,0.05
3,8,significant,false,11,256,false,2,0.05
3,8,logic,false,5,256,false,3,0.1
3,8,whilst,false,6,256,false,2,0.05
3,8,detention,false,9,256,false,1,0.05
3,8,educate,false,7,256,false,1,0.05
3,8,honest,false,6,256,false,2,0.05
3,8,shade,false,5,256,false,2,0.05
3,8,blind,false,5,256,false,1,0.05
3,8,sex,true,3,256,true,3,0.05
3,8,toy,true,3,256,true,3,0.05
3,8,trend,false,5,256,false,2,0.05
3,8,jam,true,3,256,true,3,0.05
3,8,beside,false,6,256,false,2,0.05
3,8,bad,true,3,256,true,3,0.05
3,8,occurrence,false,10,256,false,1,0.05
3,8,guess,false,5,256,false,2,0.05
3,8,creative,false,8,256,false,2,0.05
