lettersIn,batchIn,wordIn,wordKnownIn,wordLengthIn,numWordsIn,resultOut,heightOut,timeOut
3,0,lap,true,3,256,true,3,0.12
3,0,square,false,6,256,false,1,0.12
3,0,suck,false,4,256,false,2,0.16
3,0,former,false,6,256,false,3,0.16
3,0,morality,false,8,256,false,2,0.16
3,0,gym,true,3,256,true,3,0.12
3,0,mum,true,3,256,true,3,0.12
3,0,ski,true,3,256,true,3,0.12
3,0,studio,false,6,256,false,1,0.08
3,0,joy,true,3,256,true,3,0.12
3,0,job,true,3,256,true,3,0.16
3,0,lad,true,3,256,true,3,0.08
3,0,app,true,3,256,true,3,0.08
3,0,bin,true,3,256,true,3,0.12
3,0,republic,false,8,256,false,2,0.12
3,0,reassure,false,8,256,false,2,0.12
3,0,key,true,3,256,true,3,0.12
3,0,i,true,1,256,true,1,0.04
3,0,tourism,false,7,256,false,2,0.12
3,0,beg,true,3,256,true,3,0.12
3,0,rob,true,3,256,true,3,0.08
3,0,dam,true,3,256,true,3,0.12
3,0,way,true,3,256,true,3,0.12
3,0,kid,true,3,256,true,3,0.08
3,0,tea,true,3,256,true,3,0.12
3,0,sit,true,3,256,true,3,0.12
3,0,bug,true,3,256,true,3,0.12
3,0,appropriately,false,13,256,false,3,0.12
3,0,before,false,6,256,false,2,0.08
3,0,entertainment,false,13,256,false,2,0.16
3,0,workplace,false,9,256,false,2,0.12
3,0,pastor,false,6,256,false,2,0.12
3,0,owe,true,3,256,true,3,0.12
3,0,log,true,3,256,true,3,0.16
3,0,off,true,3,256,true,3,0.08
3,0,go,true,2,256,true,2,0.08
3,0,spokeswoman,false,11,256,false,2,0.12
3,0,ill,true,3,256,true,3,0.08
3,1,pin,true,3,256,true,3,0.08
3,1,fifty,false,5,256,false,2,0.08
3,1,fee,true,3,256,true,3,0.16
3,1,shipping,false,8,256,false,2,0.08
3,1,her,true,3,256,true,3,0.08
3,1,nut,true,3,256,true,3,0.12
3,1,preserve,false,8,256,false,1,0.08
3,1,april,false,5,256,false,2,0.08
3,1,rape,false,4,256,false,2,0.12
3,1,thirteen,false,8,256,false,2,0.08
3,1,aircraft,false,8,256,false,3,0.12
3,1,till,false,4,256,false,2,0.16
3,1,bounce,false,6,256,false,2,0.08
3,1,box,true,3,256,true,3,0.08
3,1,abandon,false,7,256,false,1,0.08
3,1,can,true,3,256,true,3,0.08
3,1,enormous,false,8,256,false,2,0.12
3,1,shareholder,false,11,256,false,2,0.08
3,1,at,true,2,256,true,2,0.08
3,1,ask,true,3,256,true,3,0.16
3,1,divert,false,6,256,false,2,0.08
3,1,themselves,false,10,256,false,3,0.12
3,1,charity,false,7,256,false,1,0.08
3,1,bay,true,3,256,true,3,0.08
3,1,cap,true,3,256,true,3,0.12
3,1,wine,false,4,256,false,3,0.12
3,1,electronics,false,11,256,false,1,0.08
3,1,ad,true,2,256,true,2,0.12
3,1,militant,false,8,256,false,2,0.08
3,1,meanwhile,false,9,256,false,2,0.08
3,1,i,true,1,256,true,1,0.04
3,1,premium,false,7,256,false,1,0.08
3,1,fix,true,3,256,true,3,0.08
3,1,lie,true,3,256,true,3,0.12
3,1,dot,true,3,256,true,3,0.08
3,1,cry,true,3,256,true,3,0.08
3,1,bed,true,3,256,true,3,0.16
3,1,former,false,6,256,false,3,0.12
3,1,optimistic,false,10,256,false,3,0.12
3,1,pad,true,3,256,true,3,0.08
3,1,soup,false,4,256,false,2,0.08
3,1,flu,true,3,256,true,3,0.08
3,1,lobby,false,5,256,false,2,0.08
3,1,new,true,3,256,true,3,0.12
3,1,record,false,6,256,false,2,0.08
3,1,how,true,3,256,true,3,0.08
3,1,gang,false,4,256,false,2,0.08
3,1,modest,false,6,256,false,2,0.08
3,1,lad,true,3,256,true,3,0.08
3,1,bug,true,3,256,true,3,0.08
3,1,guy,true,3,256,true,3,0.08
3,1,automatic,false,9,256,false,1,0.12
3,1,depressed,false,9,256,false,1,0.12
3,1,gym,true,3,256,true,3,0.08
3,1,retired,false,7,256,false,2,0.08
3,1,sin,true,3,256,true,3,0.08
3,1,culture,false,7,256,false,2,0.08
3,1,non,true,3,256,true,3,0.08
3,1,win,true,3,256,true,3,0.08
3,1,mall,false,4,256,false,2,0.16
3,1,one,true,3,256,true,3,0.08
3,1,put,true,3,256,true,3,0.08
3,1,lamp,false,4,256,false,2,0.08
3,1,proof,false,5,256,false,1,0.08
3,1,sit,true,3,256,true,3,0.08
3,1,job,true,3,256,true,3,0.08
3,1,shelf,false,5,256,false,3,0.12
3,1,inability,false,9,256,false,2,0.12
3,1,log,true,3,256,true,3,0.08
3,1,kit,true,3,256,true,3,0.12
3,1,few,true,3,256,true,3,0.08
3,1,dedicated,false,9,256,false,1,0.08
3,1,festival,false,8,256,false,2,0.12
3,1,fat,true,3,256,true,3,0.12
3,1,app,true,3,256,true,3,0.08
3,1,episode,false,7,256,false,1,0.12
3,1,for,true,3,256,true,3,0.08
3,1,analogy,false,7,256,false,2,0.12
3,1,cd,true,2,256,true,2,0.08
3,1,airline,false,7,256,false,3,0.12
3,1,joy,true,3,256,true,3,0.08
3,1,mild,false,4,256,false,2,0.08
3,1,and,true,3,256,true,3,0.08
3,1,a,true,1,256,true,1,0.08
3,1,medium,false,6,256,false,2,0.08
3,1,add,true,3,256,true,3,0.08
3,2,ill,true,3,256,true,3,0.08
3,2,kind,false,4,256,false,2,0.12
3,2,party,false,5,256,false,2,0.12
3,2,pin,true,3,256,true,3,0.12
3,2,hilarious,false,9,256,false,2,0.08
3,2,plant,false,5,256,false,1,0.12
3,2,depend,false,6,256,false,1,0.08
3,2,motor,false,5,256,false,2,0.08
3,2,beginning,false,9,256,false,3,0.12
3,2,giant,false,5,256,false,2,0.08
3,2,bin,true,3,256,true,3,0.08
3,2,complain,false,8,256,false,2,0.08
3,2,sin,true,3,256,true,3,0.12
3,2,kid,true,3,256,true,3,0.16
3,2,corrupt,false,7,256,false,2,0.08
3,2,for,true,3,256,true,3,0.08
3,2,dig,true,3,256,true,3,0.08
3,2,related,false,7,256,false,2,0.08
3,2,place,false,5,256,false,1,0.08
3,2,swear,false,5,256,false,1,0.08
3,2,friday,false,6,256,false,2,0.08
3,2,log,true,3,256,true,3,0.08
3,2,bed,true,3,256,true,3,0.16
3,2,grateful,false,8,256,false,1,0.08
3,2,not,true,3,256,true,3,0.08
3,2,bat,true,3,256,true,3,0.08
3,2,statement,false,9,256,false,1,0.08
3,2,flexible,false,8,256,false,2,0.08
3,2,tea,true,3,256,true,3,0.08
3,2,expected,false,8,256,false,1,0.08
3,2,win,true,3,256,true,3,0.16
3,2,promising,false,9,256,false,1,0.08
3,2,stun,false,4,256,false,1,0.08
3,2,two,true,3,256,true,3,0.08
3,2,eye,true,3,256,true,3,0.08
3,2,cry,true,3,256,true,3,0.12
3,2,applicant,false,9,256,false,3,0.12
3,2,war,true,3,256,true,3,0.08
3,2,academy,false,7,256,false,2,0.12
3,2,key,true,3,256,true,3,0.08
3,2,pity,false,4,256,false,3,0.12
3,2,inevitable,false,10,256,false,2,0.08
3,2,ask,true,3,256,true,3,0.08
3,2,rugby,false,5,256,false,2,0.08
3,2,tomorrow,false,8,256,false,2,0.08
3,2,budget,false,6,256,false,2,0.08
3,2,cd,true,2,256,true,2,0.12
3,2,day,true,3,256,true,3,0.08
3,2,fee,true,3,256,true,3,0.08
3,2,beg,true,3,256,true,3,0.08
3,2,poor,false,4,256,false,2,0.08
3,2,joy,true,3,256,true,3,0.08
3,2,league,false,6,256,false,2,0.08
3,2,new,true,3,256,true,3,0.08
3,2,personal,false,8,256,false,3,0.16
3,2,cautious,false,8,256,false,2,0.12
3,2,lot,true,3,256,true,3,0.08
3,2,song,false,4,256,false,3,0.12
3,2,timber,false,6,256,false,2,0.08
3,2,low,true,3,256,true,3,0.08
3,2,can,true,3,256,true,3,0.12
3,2,go,true,2,256,true,2,0.08
3,2,way,true,3,256,true,3,0.12
3,2,how,true,3,256,true,3,0.08
3,2,teenager,false,8,256,false,2,0.08
3,2,one,true,3,256,true,3,0.08
3,2,at,true,2,256,true,2,0.08
3,2,add,true,3,256,true,3,0.08
3,2,memo,false,4,256,false,2,0.12
3,2,complaint,false,9,256,false,2,0.08
3,2,gym,true,3,256,true,3,0.12
3,2,understanding,false,13,256,false,1,0.08
3,2,sue,true,3,256,true,3,0.08
3,2,advice,false,6,256,false,2,0.08
3,2,volunteer,false,9,256,false,2,0.08
3,2,suggestion,false,10,256,false,2,0.08
3,2,off,true,3,256,true,3,0.08
3,2,dam,true,3,256,true,3,0.08
3,2,hat,true,3,256,true,3,0.12
3,2,jet,true,3,256,true,3,0.08
3,2,rub,true,3,256,true,3,0.08
3,2,communication,false,13,256,false,2,0.12
3,2,job,true,3,256,true,3,0.12
3,2,fierce,false,6,256,false,2,0.08
3,2,few,true,3,256,true,3,0.08
3,2,forum,false,5,256,false,3,0.16
3,3,cry,true,3,256,true,3,0.08
3,3,increase,false,8,256,false,2,0.08
3,3,shocking,false,8,256,false,2,0.08
3,3,secondary,false,9,256,false,2,0.08
3,3,gym,true,3,256,true,3,0.08
3,3,cd,true,2,256,true,2,0.08
3,3,pig,true,3,256,true,3,0.12
3,3,ski,true,3,256,true,3,0.12
3,3,background,false,10,256,false,2,0.08
3,3,stun,false,4,256,false,1,0.08
3,3,cheerful,false,8,256,false,1,0.08
3,3,addiction,false,9,256,false,3,0.12
3,3,bug,true,3,256,true,3,0.08
3,3,library,false,7,256,false,2,0.12
3,3,availability,false,12,256,false,1,0.08
3,3,not,true,3,256,true,3,0.12
3,3,harvest,false,7,256,false,2,0.16
3,3,low,true,3,256,true,3,0.08
3,3,bombing,false,7,256,false,2,0.12
3,3,command,false,7,256,false,2,0.12
3,3,contender,false,9,256,false,2,0.16
3,3,overwhelming,false,12,256,false,1,0.08
3,3,eternal,false,7,256,false,1,0.08
3,3,eye,true,3,256,true,3,0.08
3,3,norm,false,4,256,false,3,0.16
3,3,can,true,3,256,true,3,0.12
3,3,often,false,5,256,false,2,0.08
3,3,contemplate,false,11,256,false,2,0.08
3,3,shoe,false,4,256,false,2,0.08
3,3,dig,true,3,256,true,3,0.08
3,3,fluid,false,5,256,false,3,0.12
3,3,ad,true,2,256,true,2,0.08
3,3,brother,false,7,256,false,1,0.12
3,3,log,true,3,256,true,3,0.08
3,3,tea,true,3,256,true,3,0.08
3,3,assurance,false,9,256,false,2,0.08
3,3,jet,true,3,256,true,3,0.08
3,3,growth,false,6,256,false,1,0.08
3,3,sin,true,3,256,true,3,0.08
3,3,reflection,false,10,256,false,2,0.08
3,3,currently,false,9,256,false,2,0.08
3,3,her,true,3,256,true,3,0.12
3,3,lie,true,3,256,true,3,0.08
3,3,buddy,false,5,256,false,2,0.08
3,3,joy,true,3,256,true,3,0.08
3,3,fat,true,3,256,true,3,0.08
3,3,scream,false,6,256,false,1,0.08
3,3,ask,true,3,256,true,3,0.08
3,3,flying,false,6,256,false,3,0.16
3,3,my,true,2,256,true,2,0.08
3,3,box,true,3,256,true,3,0.08
3,3,shaped,false,6,256,false,2,0.08
3,3,six,true,3,256,true,3,0.08
3,3,tap,true,3,256,true,3,0.08
3,3,attract,false,7,256,false,2,0.08
3,3,lap,true,3,256,true,3,0.08
3,3,go,true,2,256,true,2,0.12
3,3,at,true,2,256,true,2,0.08
3,3,mixture,false,7,256,false,3,0.12
3,3,involved,false,8,256,false,2,0.08
3,3,sue,true,3,256,true,3,0.12
3,3,racist,false,6,256,false,2,0.08
3,3,off,true,3,256,true,3,0.08
3,3,sit,true,3,256,true,3,0.08
3,3,flu,true,3,256,true,3,0.12
3,3,owe,true,3,256,true,3,0.12
3,3,rob,true,3,256,true,3,0.12
3,3,victory,false,7,256,false,2,0.12
3,3,dot,true,3,256,true,3,0.12
3,3,debut,false,5,256,false,1,0.08
3,3,fix,true,3,256,true,3,0.12
3,3,thereby,false,7,256,false,3,0.12
3,3,statistic,false,9,256,false,1,0.16
3,3,content,false,7,256,false,2,0.12
3,3,instrument,false,10,256,false,2,0.12
3,3,bed,true,3,256,true,3,0.12
3,3,refer,false,5,256,false,2,0.12
3,3,diagram,false,7,256,false,2,0.12
3,3,non,true,3,256,true,3,0.12
3,3,please,false,6,256,false,1,0.08
3,3,law,true,3,256,true,3,0.16
3,3,lot,true,3,256,true,3,0.2
3,3,quote,false,5,256,false,0,0.04
3,3,and,true,3,256,true,3,0.12
3,3,hat,true,3,256,true,3,0.12
3,3,ill,true,3,256,true,3,0.12
3,4,celebrity,false,9,256,false,1,0.08
3,4,for,true,3,256,true,3,0.08
3,4,ad,true,2,256,true,2,0.08
3,4,pig,true,3,256,true,3,0.12
3,4,one,true,3,256,true,3,0.12
3,4,spotlight,false,9,256,false,2,0.12
3,4,crown,false,5,256,false,2,0.12
3,4,win,true,3,256,true,3,0.08
3,4,empirical,false,9,256,false,1,0.08
3,4,achieve,false,7,256,false,2,0.12
3,4,guy,true,3,256,true,3,0.08
3,4,twin,false,4,256,false,2,0.12
3,4,stream,false,6,256,false,1,0.08
3,4,unit,false,4,256,false,1,0.08
3,4,contribution,false,12,256,false,2,0.12
3,4,compute,false,7,256,false,2,0.12
3,4,combination,false,11,256,false,2,0.12
3,4,laser,false,5,256,false,2,0.12
3,4,bay,true,3,256,true,3,0.12
3,4,accomplishment,false,14,256,false,2,0.12
3,4,differ,false,6,256,false,2,0.2
3,4,i,true,1,256,true,1,0.04
3,4,kid,true,3,256,true,3,0.12
3,4,bed,true,3,256,true,3,0.16
3,4,rob,true,3,256,true,3,0.12
3,4,not,true,3,256,true,3,0.12
3,4,vegetable,false,9,256,false,1,0.12
3,4,catch,false,5,256,false,3,0.16
3,4,silence,false,7,256,false,2,0.16
3,4,off,true,3,256,true,3,0.12
3,4,somewhere,false,9,256,false,2,0.08
3,4,species,false,7,256,false,2,0.08
3,4,six,true,3,256,true,3,0.08
3,4,lap,true,3,256,true,3,0.12
3,4,go,true,2,256,true,2,0.08
3,4,intensify,false,9,256,false,2,0.12
3,4,job,true,3,256,true,3,0.12
3,4,collaboration,false,13,256,false,2,0.08
3,4,constituency,false,12,256,false,2,0.08
3,4,teach,false,5,256,false,3,0.12
3,4,her,true,3,256,true,3,0.08
3,4,box,true,3,256,true,3,0.08
3,4,to,true,2,256,true,2,0.08
3,4,lie,true,3,256,true,3,0.08
3,4,productive,false,10,256,false,1,0.12
3,4,sin,true,3,256,true,3,0.08
3,4,constraint,false,10,256,false,2,0.08
3,4,key,true,3,256,true,3,0.08
3,4,ice,true,3,256,true,3,0.08
3,4,force,false,5,256,false,3,0.12
3,4,fat,true,3,256,true,3,0.08
3,4,log,true,3,256,true,3,0.08
3,4,sauce,false,5,256,false,2,0.12
3,4,bat,true,3,256,true,3,0.08
3,4,insight,false,7,256,false,2,0.08
3,4,map,true,3,256,true,3,0.12
3,4,wow,true,3,256,true,3,0.08
3,4,god,true,3,256,true,3,0.08
3,4,add,true,3,256,true,3,0.08
3,4,bug,true,3,256,true,3,0.12
3,4,when,false,4,256,false,2,0.08
3,4,referee,false,7,256,false,2,0.12
3,4,tap,true,3,256,true,3,0.08
3,4,dot,true,3,256,true,3,0.08
3,4,law,true,3,256,true,3,0.12
3,4,at,true,2,256,true,2,0.08
3,4,queen,false,5,256,false,0,0.04
3,4,complaint,false,9,256,false,2,0.08
3,4,too,true,3,256,true,3,0.16
3,4,integrate,false,9,256,false,2,0.08
3,4,senator,false,7,256,false,2,0.08
3,4,beg,true,3,256,true,3,0.08
3,4,pot,true,3,256,true,3,0.08
3,4,endeavour,false,9,256,false,3,0.12
3,4,hat,true,3,256,true,3,0.12
3,4,enter,false,5,256,false,2,0.12
3,4,stone,false,5,256,false,1,0.08
3,4,exceed,false,6,256,false,1,0.08
3,4,a,true,1,256,true,1,0.04
3,4,mum,true,3,256,true,3,0.08
3,4,elbow,false,5,256,false,1,0.08
3,4,psychologist,false,12,256,false,1,0.08
3,4,share,false,5,256,false,2,0.12
3,4,date,false,4,256,false,2,0.08
3,4,define,false,6,256,false,1,0.08
3,4,ski,true,3,256,true,3,0.08
3,5,too,true,3,256,true,3,0.12
3,5,fat,true,3,256,true,3,0.08
3,5,bug,true,3,256,true,3,0.12
3,5,seed,false,4,256,false,3,0.12
3,5,add,true,3,256,true,3,0.08
3,5,establishment,false,13,256,false,1,0.08
3,5,her,true,3,256,true,3,0.08
3,5,expenditure,false,11,256,false,1,0.08
3,5,rob,true,3,256,true,3,0.12
3,5,data,false,4,256,false,2,0.12
3,5,celebration,false,11,256,false,1,0.08
3,5,sentiment,false,9,256,false,2,0.08
3,5,jet,true,3,256,true,3,0.08
3,5,kit,true,3,256,true,3,0.12
3,5,fate,false,4,256,false,3,0.12
3,5,ski,true,3,256,true,3,0.16
3,5,fix,true,3,256,true,3,0.08
3,5,kid,true,3,256,true,3,0.08
3,5,direct,false,6,256,false,2,0.08
3,5,obsession,false,9,256,false,1,0.08
3,5,flu,true,3,256,true,3,0.08
3,5,parameter,false,9,256,false,2,0.12
3,5,cry,true,3,256,true,3,0.08
3,5,ceremony,false,8,256,false,1,0.08
3,5,tank,false,4,256,false,2,0.12
3,5,tap,true,3,256,true,3,0.12
3,5,ice,true,3,256,true,3,0.08
3,5,at,true,2,256,true,2,0.08
3,5,loud,false,4,256,false,2,0.08
3,5,a,true,1,256,true,1,0.04
3,5,lad,true,3,256,true,3,0.12
3,5,enormous,false,8,256,false,2,0.08
3,5,overcome,false,8,256,false,1,0.08
3,5,cap,true,3,256,true,3,0.12
3,5,promote,false,7,256,false,1,0.08
3,5,bay,true,3,256,true,3,0.08
3,5,department,false,10,256,false,1,0.08
3,5,put,true,3,256,true,3,0.08
3,5,job,true,3,256,true,3,0.08
3,5,seventy,false,7,256,false,2,0.08
3,5,lovely,false,6,256,false,2,0.12
3,5,accurately,false,10,256,false,2,0.12
3,5,loose,false,5,256,false,2,0.08
3,5,day,true,3,256,true,3,0.08
3,5,not,true,3,256,true,3,0.08
3,5,ear,true,3,256,true,3,0.08
3,5,off,true,3,256,true,3,0.08
3,5,one,true,3,256,true,3,0.08
3,5,scan,false,4,256,false,1,0.08
3,5,really,false,6,256,false,2,0.12
3,5,low,true,3,256,true,3,0.12
3,5,ceiling,false,7,256,false,1,0.08
3,5,bother,false,6,256,false,2,0.08
3,5,go,true,2,256,true,2,0.08
3,5,lot,true,3,256,true,3,0.08
3,5,way,true,3,256,true,3,0.08
3,5,layout,false,6,256,false,3,0.12
3,5,anonymous,false,9,256,false,2,0.12
3,5,log,true,3,256,true,3,0.08
3,5,dam,true,3,256,true,3,0.08
3,5,apology,false,7,256,false,2,0.08
3,5,cooperate,false,9,256,false,2,0.08
3,5,box,true,3,256,true,3,0.08
3,5,pad,true,3,256,true,3,0.08
3,5,bin,true,3,256,true,3,0.08
3,5,cheat,false,5,256,false,1,0.12
3,5,contain,false,7,256,false,2,0.08
3,5,for,true,3,256,true,3,0.08
3,5,plan,false,4,256,false,1,0.08
3,5,supply,false,6,256,false,2,0.08
3,5,pot,true,3,256,true,3,0.08
3,5,footage,false,7,256,false,2,0.08
3,5,joy,true,3,256,true,3,0.08
3,5,fur,true,3,256,true,3,0.12
3,5,wind,false,4,256,false,3,0.12
3,5,pig,true,3,256,true,3,0.08
3,5,new,true,3,256,true,3,0.08
3,5,incredibly,false,10,256,false,2,0.08
3,5,rifle,false,5,256,false,2,0.08
3,5,produce,false,7,256,false,1,0.08
3,5,secret,false,6,256,false,2,0.08
3,5,village,false,7,256,false,2,0.08
3,5,beach,false,5,256,false,2,0.12
3,5,panel,false,5,256,false,3,0.12
3,5,ill,true,3,256,true,3,0.12
3,5,mouth,false,5,256,false,2,0.12
3,6,war,true,3,256,true,3,0.12
3,6,counsellor,false,10,256,false,2,0.08
3,6,within,false,6,256,false,3,0.12
3,6,generous,false,8,256,false,2,0.12
3,6,representative,false,14,256,false,2,0.08
3,6,day,true,3,256,true,3,0.08
3,6,budget,false,6,256,false,2,0.2
3,6,put,true,3,256,true,3,0.12
3,6,crystal,false,7,256,false,3,0.12
3,6,god,true,3,256,true,3,0.08
3,6,state,false,5,256,false,1,0.08
3,6,mate,false,4,256,false,2,0.16
3,6,mum,true,3,256,true,3,0.08
3,6,main,false,4,256,false,2,0.12
3,6,occasionally,false,12,256,false,1,0.08
3,6,a,true,1,256,true,1,0.04
3,6,ingredient,false,10,256,false,2,0.12
3,6,coin,false,4,256,false,2,0.08
3,6,go,true,2,256,true,2,0.08
3,6,sit,true,3,256,true,3,0.08
3,6,map,true,3,256,true,3,0.12
3,6,pot,true,3,256,true,3,0.08
3,6,statement,false,9,256,false,1,0.08
3,6,not,true,3,256,true,3,0.08
3,6,bay,true,3,256,true,3,0.08
3,6,dig,true,3,256,true,3,0.12
3,6,ice,true,3,256,true,3,0.08
3,6,one,true,3,256,true,3,0.16
3,6,bug,true,3,256,true,3,0.08
3,6,box,true,3,256,true,3,0.12
3,6,law,true,3,256,true,3,0.08
3,6,ill,true,3,256,true,3,0.08
3,6,too,true,3,256,true,3,0.08
3,6,low,true,3,256,true,3,0.08
3,6,philosopher,false,11,256,false,1,0.08
3,6,and,true,3,256,true,3,0.12
3,6,interact,false,8,256,false,2,0.08
3,6,lot,true,3,256,true,3,0.08
3,6,stiff,false,5,256,false,1,0.08
3,6,gym,true,3,256,true,3,0.08
3,6,off,true,3,256,true,3,0.08
3,6,classical,false,9,256,false,1,0.08
3,6,happily,false,7,256,false,2,0.08
3,6,arms,false,4,256,false,3,0.12
3,6,gear,false,4,256,false,2,0.12
3,6,for,true,3,256,true,3,0.08
3,6,bat,true,3,256,true,3,0.12
3,6,tea,true,3,256,true,3,0.08
3,6,persist,false,7,256,false,3,0.12
3,6,sufficiently,false,12,256,false,2,0.08
3,6,dam,true,3,256,true,3,0.08
3,6,crown,false,5,256,false,2,0.12
3,6,explanation,false,11,256,false,1,0.08
3,6,thread,false,6,256,false,2,0.08
3,6,eye,true,3,256,true,3,0.12
3,6,dream,false,5,256,false,2,0.12
3,6,lie,true,3,256,true,3,0.08
3,6,climb,false,5,256,false,1,0.08
3,6,compile,false,7,256,false,2,0.08
3,6,explain,false,7,256,false,1,0.08
3,6,concert,false,7,256,false,2,0.16
3,6,at,true,2,256,true,2,0.08
3,6,two,true,3,256,true,3,0.08
3,6,domestic,false,8,256,false,2,0.08
3,6,connect,false,7,256,false,2,0.08
3,6,cap,true,3,256,true,3,0.08
3,6,to,true,2,256,true,2,0.08
3,6,authority,false,9,256,false,1,0.08
3,6,loyal,false,5,256,false,2,0.08
3,6,fee,true,3,256,true,3,0.16
3,6,supervision,false,11,256,false,2,0.08
3,6,amazing,false,7,256,false,1,0.08
3,6,rob,true,3,256,true,3,0.12
3,6,job,true,3,256,true,3,0.08
3,6,passport,false,8,256,false,2,0.08
3,6,pig,true,3,256,true,3,0.12
3,6,historical,false,10,256,false,3,0.12
3,6,kit,true,3,256,true,3,0.12
3,6,document,false,8,256,false,2,0.12
3,6,fix,true,3,256,true,3,0.08
3,6,app,true,3,256,true,3,0.08
3,6,advertise,false,9,256,false,2,0.08
3,6,sensible,false,8,256,false,2,0.08
3,6,distract,false,8,256,false,2,0.08
3,6,tap,true,3,256,true,3,0.08
3,6,humble,false,6,256,false,1,0.12
3,7,tap,true,3,256,true,3,0.08
3,7,behave,false,6,256,false,2,0.08
3,7,off,true,3,256,true,3,0.12
3,7,institution,false,11,256,false,2,0.08
3,7,nine,false,4,256,false,1,0.08
3,7,guy,true,3,256,true,3,0.12
3,7,too,true,3,256,true,3,0.08
3,7,crew,false,4,256,false,2,0.12
3,7,for,true,3,256,true,3,0.08
3,7,construct,false,9,256,false,2,0.08
3,7,forge,false,5,256,false,3,0.12
3,7,confine,false,7,256,false,2,0.12
3,7,cover,false,5,256,false,2,0.08
3,7,fix,true,3,256,true,3,0.12
3,7,log,true,3,256,true,3,0.08
3,7,add,true,3,256,true,3,0.16
3,7,not,true,3,256,true,3,0.08
3,7,sibling,false,7,256,false,2,0.08
3,7,jet,true,3,256,true,3,0.08
3,7,parent,false,6,256,false,2,0.12
3,7,rip,true,3,256,true,3,0.08
3,7,emergency,false,9,256,false,1,0.08
3,7,ear,true,3,256,true,3,0.08
3,7,lap,true,3,256,true,3,0.16
3,7,mandatory,false,9,256,false,3,0.12
3,7,consist,false,7,256,false,2,0.08
3,7,accommodate,false,11,256,false,2,0.08
3,7,law,true,3,256,true,3,0.08
3,7,ski,true,3,256,true,3,0.08
3,7,give,false,4,256,false,2,0.08
3,7,owe,true,3,256,true,3,0.16
3,7,can,true,3,256,true,3,0.16
3,7,ridiculous,false,10,256,false,3,0.28
3,7,rub,true,3,256,true,3,0.2
3,7,fat,true,3,256,true,3,0.2
3,7,gym,true,3,256,true,3,0.2
3,7,non,true,3,256,true,3,0.2
3,7,restrict,false,8,256,false,2,0.28
3,7,nearly,false,6,256,false,2,0.2
3,7,ill,true,3,256,true,3,0.2
3,7,ice,true,3,256,true,3,0.2
3,7,one,true,3,256,true,3,0.2
3,7,pad,true,3,256,true,3,0.2
3,7,flag,false,4,256,false,2,0.2
3,7,reinforce,false,9,256,false,2,0.2
3,7,assess,false,6,256,false,2,0.28
3,7,low,true,3,256,true,3,0.2
3,7,joy,true,3,256,true,3,0.2
3,7,theatre,false,7,256,false,3,0.28
3,7,intense,false,7,256,false,2,0.2
3,7,to,true,2,256,true,2,0.16
3,7,pin,true,3,256,true,3,0.2
3,7,organizer,false,9,256,false,2,0.2
3,7,start,false,5,256,false,1,0.16
3,7,bunch,false,5,256,false,2,0.28
3,7,ask,true,3,256,true,3,0.2
3,7,scream,false,6,256,false,1,0.16
3,7,square,false,6,256,false,1,0.16
